assay,seed,round,n_seen,rule,chosen,best_action,got,best,regret
A4GRB6_PSEAI_Chen_2020,9,3,144,auroc@0.60,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,9,3,144,auroc@0.65,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,9,3,144,spearman@0.20,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,10,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,10,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,10,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,10,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,10,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,10,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,10,1,48,enrich@1.5,esm2_wtm,supervised,5.0,6.0,1.0
A4GRB6_PSEAI_Chen_2020,10,1,48,enrich@1.0,esm2_wtm,supervised,5.0,6.0,1.0
A4GRB6_PSEAI_Chen_2020,10,1,48,auroc@0.55,esm2_wtm,supervised,5.0,6.0,1.0
A4GRB6_PSEAI_Chen_2020,10,1,48,auroc@0.60,esm2_wtm,supervised,5.0,6.0,1.0
A4GRB6_PSEAI_Chen_2020,10,1,48,auroc@0.65,esm2_wtm,supervised,5.0,6.0,1.0
A4GRB6_PSEAI_Chen_2020,10,1,48,spearman@0.20,esm2_wtm,supervised,5.0,6.0,1.0
A4GRB6_PSEAI_Chen_2020,10,2,96,enrich@1.5,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,10,2,96,enrich@1.0,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,10,2,96,auroc@0.55,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,10,2,96,auroc@0.60,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,10,2,96,auroc@0.65,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,10,2,96,spearman@0.20,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,10,3,144,enrich@1.5,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,10,3,144,enrich@1.0,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,10,3,144,auroc@0.55,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,10,3,144,auroc@0.60,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,10,3,144,auroc@0.65,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,10,3,144,spearman@0.20,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,11,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,11,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,11,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,11,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,11,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,11,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,11,1,48,enrich@1.5,supervised,esm2_wtm,2.0,5.0,3.0
A4GRB6_PSEAI_Chen_2020,11,1,48,enrich@1.0,supervised,esm2_wtm,2.0,5.0,3.0
A4GRB6_PSEAI_Chen_2020,11,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,2,96,enrich@1.5,supervised,esm2_wtm,3.0,5.0,2.0
A4GRB6_PSEAI_Chen_2020,11,2,96,enrich@1.0,supervised,esm2_wtm,3.0,5.0,2.0
A4GRB6_PSEAI_Chen_2020,11,2,96,auroc@0.55,supervised,esm2_wtm,3.0,5.0,2.0
A4GRB6_PSEAI_Chen_2020,11,2,96,auroc@0.60,supervised,esm2_wtm,3.0,5.0,2.0
A4GRB6_PSEAI_Chen_2020,11,2,96,auroc@0.65,supervised,esm2_wtm,3.0,5.0,2.0
A4GRB6_PSEAI_Chen_2020,11,2,96,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,3,144,enrich@1.5,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,3,144,enrich@1.0,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,3,144,auroc@0.55,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,3,144,auroc@0.60,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,3,144,auroc@0.65,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,11,3,144,spearman@0.20,supervised,supervised,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,12,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,12,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,12,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,12,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,12,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,12,1,48,enrich@1.5,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,1,48,enrich@1.0,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,12,2,96,enrich@1.5,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,12,2,96,enrich@1.0,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,12,2,96,auroc@0.55,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,12,2,96,auroc@0.60,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,12,2,96,auroc@0.65,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,12,2,96,spearman@0.20,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,12,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
A4GRB6_PSEAI_Chen_2020,12,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
A4GRB6_PSEAI_Chen_2020,12,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
A4GRB6_PSEAI_Chen_2020,12,3,144,auroc@0.60,supervised,supervised,2.0,2.0,0.0
A4GRB6_PSEAI_Chen_2020,12,3,144,auroc@0.65,supervised,supervised,2.0,2.0,0.0
A4GRB6_PSEAI_Chen_2020,12,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
A4GRB6_PSEAI_Chen_2020,13,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,13,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,13,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,13,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,13,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,13,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,13,1,48,enrich@1.5,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,1,48,enrich@1.0,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,13,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,13,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,13,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,13,2,96,enrich@1.5,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,2,96,enrich@1.0,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,2,96,auroc@0.55,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,2,96,auroc@0.60,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,2,96,auroc@0.65,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,2,96,spearman@0.20,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,13,3,144,enrich@1.5,supervised,supervised,12.0,12.0,0.0
A4GRB6_PSEAI_Chen_2020,13,3,144,enrich@1.0,supervised,supervised,12.0,12.0,0.0
A4GRB6_PSEAI_Chen_2020,13,3,144,auroc@0.55,supervised,supervised,12.0,12.0,0.0
A4GRB6_PSEAI_Chen_2020,13,3,144,auroc@0.60,supervised,supervised,12.0,12.0,0.0
A4GRB6_PSEAI_Chen_2020,13,3,144,auroc@0.65,supervised,supervised,12.0,12.0,0.0
A4GRB6_PSEAI_Chen_2020,13,3,144,spearman@0.20,supervised,supervised,12.0,12.0,0.0
A4GRB6_PSEAI_Chen_2020,14,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,14,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,14,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,14,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,14,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,14,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,14,1,48,enrich@1.5,supervised,esm2_wtm,0.0,5.0,5.0
A4GRB6_PSEAI_Chen_2020,14,1,48,enrich@1.0,supervised,esm2_wtm,0.0,5.0,5.0
A4GRB6_PSEAI_Chen_2020,14,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,2,96,enrich@1.5,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,2,96,enrich@1.0,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,2,96,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,2,96,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,2,96,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,2,96,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,14,3,144,enrich@1.5,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,14,3,144,enrich@1.0,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,14,3,144,auroc@0.55,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,14,3,144,auroc@0.60,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,14,3,144,auroc@0.65,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,14,3,144,spearman@0.20,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,15,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,15,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,15,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,15,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,15,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,15,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,15,1,48,enrich@1.5,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,15,1,48,enrich@1.0,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,15,1,48,auroc@0.55,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,15,1,48,auroc@0.60,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,15,1,48,auroc@0.65,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,15,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,2,96,enrich@1.5,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,2,96,enrich@1.0,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,2,96,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,2,96,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,2,96,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,2,96,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,15,3,144,enrich@1.5,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,15,3,144,enrich@1.0,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,15,3,144,auroc@0.55,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,15,3,144,auroc@0.60,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,15,3,144,auroc@0.65,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,15,3,144,spearman@0.20,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,16,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,16,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,16,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,16,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,16,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,16,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,16,1,48,enrich@1.5,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,16,1,48,enrich@1.0,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,16,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,16,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,16,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,16,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,16,2,96,enrich@1.5,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,16,2,96,enrich@1.0,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,16,2,96,auroc@0.55,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,16,2,96,auroc@0.60,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,16,2,96,auroc@0.65,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,16,2,96,spearman@0.20,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,16,3,144,enrich@1.5,supervised,supervised,3.0,3.0,0.0
A4GRB6_PSEAI_Chen_2020,16,3,144,enrich@1.0,supervised,supervised,3.0,3.0,0.0
A4GRB6_PSEAI_Chen_2020,16,3,144,auroc@0.55,supervised,supervised,3.0,3.0,0.0
A4GRB6_PSEAI_Chen_2020,16,3,144,auroc@0.60,supervised,supervised,3.0,3.0,0.0
A4GRB6_PSEAI_Chen_2020,16,3,144,auroc@0.65,supervised,supervised,3.0,3.0,0.0
A4GRB6_PSEAI_Chen_2020,16,3,144,spearman@0.20,supervised,supervised,3.0,3.0,0.0
A4GRB6_PSEAI_Chen_2020,17,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,17,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,17,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,17,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,17,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,17,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,17,1,48,enrich@1.5,supervised,esm2_wtm,0.0,5.0,5.0
A4GRB6_PSEAI_Chen_2020,17,1,48,enrich@1.0,supervised,esm2_wtm,0.0,5.0,5.0
A4GRB6_PSEAI_Chen_2020,17,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,2,96,enrich@1.5,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,2,96,enrich@1.0,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,2,96,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,2,96,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,2,96,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,2,96,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,17,3,144,enrich@1.5,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,17,3,144,enrich@1.0,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,17,3,144,auroc@0.55,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,17,3,144,auroc@0.60,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,17,3,144,auroc@0.65,esm2_wtm,supervised,1.0,9.0,8.0
A4GRB6_PSEAI_Chen_2020,17,3,144,spearman@0.20,supervised,supervised,9.0,9.0,0.0
A4GRB6_PSEAI_Chen_2020,18,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,18,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,18,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,18,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,18,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,18,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,18,1,48,enrich@1.5,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,18,1,48,enrich@1.0,supervised,esm2_wtm,1.0,5.0,4.0
A4GRB6_PSEAI_Chen_2020,18,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,18,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,18,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,18,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,18,2,96,enrich@1.5,esm2_wtm,supervised,5.0,8.0,3.0
A4GRB6_PSEAI_Chen_2020,18,2,96,enrich@1.0,esm2_wtm,supervised,5.0,8.0,3.0
A4GRB6_PSEAI_Chen_2020,18,2,96,auroc@0.55,esm2_wtm,supervised,5.0,8.0,3.0
A4GRB6_PSEAI_Chen_2020,18,2,96,auroc@0.60,esm2_wtm,supervised,5.0,8.0,3.0
A4GRB6_PSEAI_Chen_2020,18,2,96,auroc@0.65,esm2_wtm,supervised,5.0,8.0,3.0
A4GRB6_PSEAI_Chen_2020,18,2,96,spearman@0.20,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,18,3,144,enrich@1.5,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,18,3,144,enrich@1.0,supervised,supervised,8.0,8.0,0.0
A4GRB6_PSEAI_Chen_2020,18,3,144,auroc@0.55,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,18,3,144,auroc@0.60,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,18,3,144,auroc@0.65,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,18,3,144,spearman@0.20,esm2_wtm,supervised,1.0,8.0,7.0
A4GRB6_PSEAI_Chen_2020,19,0,0,enrich@1.5,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,19,0,0,enrich@1.0,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,19,0,0,auroc@0.55,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,19,0,0,auroc@0.60,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,19,0,0,auroc@0.65,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,19,0,0,spearman@0.20,explore,explore,0.47961630695443647,0.47961630695443647,0.0
A4GRB6_PSEAI_Chen_2020,19,1,48,enrich@1.5,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,19,1,48,enrich@1.0,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,19,1,48,auroc@0.55,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,19,1,48,auroc@0.60,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,19,1,48,auroc@0.65,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,19,1,48,spearman@0.20,esm2_wtm,esm2_wtm,5.0,5.0,0.0
A4GRB6_PSEAI_Chen_2020,19,2,96,enrich@1.5,supervised,supervised,7.0,7.0,0.0
A4GRB6_PSEAI_Chen_2020,19,2,96,enrich@1.0,supervised,supervised,7.0,7.0,0.0
A4GRB6_PSEAI_Chen_2020,19,2,96,auroc@0.55,esm2_wtm,supervised,1.0,7.0,6.0
A4GRB6_PSEAI_Chen_2020,19,2,96,auroc@0.60,esm2_wtm,supervised,1.0,7.0,6.0
A4GRB6_PSEAI_Chen_2020,19,2,96,auroc@0.65,esm2_wtm,supervised,1.0,7.0,6.0
